Date,Recip_County,Recip_State,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Census2019,Census2019_12PlusPop,Census2019_18PlusPop
2/25/2021,Monmouth County,NJ,92545,15,92538,17.2,92464,18.9,40071,35.6,45493,7.4,45493,8.4,45472,9.3,16759,14.9,618795,539254,489383
2/25/2021,Hunterdon County,NJ,16885,13.6,16885,15.3,16869,16.8,7311,30.4,8104,6.5,8104,7.3,8098,8,2632,10.9,124371,110363,100659
2/25/2021,Middlesex County,NJ,96513,11.7,96507,13.6,96400,14.9,38693,30.3,47677,5.8,47677,6.7,47650,7.4,16113,12.6,825062,708391,646270
2/25/2021,Somerset County,NJ,48622,14.8,48614,17,48530,18.8,20244,38.1,25137,7.6,25137,8.8,25108,9.7,9228,17.3,328934,285695,258178
2/25/2021,Bergen County,NJ,151267,16.2,151251,18.7,151074,20.5,63827,38.8,77203,8.3,77203,9.6,77138,10.5,27469,16.7,932202,807139,735893
2/25/2021,Unknown County,NJ,84203,0,84196,0,82785,0,34294,0,48254,0,48254,0,47792,0,17478,0,,,
2/25/2021,Cape May County,NJ,18754,20.4,18753,23,18738,24.6,9899,39.3,9166,10,9166,11.2,9162,12,4309,17.1,92039,81647,76089
2/24/2021,Passaic County,NJ,53287,10.6,53282,12.6,53239,13.9,22282,29.6,26463,5.3,26463,6.3,26447,6.9,9266,12.3,501826,422206,382808
2/24/2021,Morris County,NJ,86775,17.6,86640,20.2,86540,22.2,37420,43.3,45081,9.2,45078,10.5,45033,11.6,16671,19.3,491845,428537,389368
2/24/2021,Monmouth County,NJ,90052,14.6,90045,16.7,89975,18.4,38882,34.6,42965,6.9,42965,8,42946,8.8,15549,13.8,618795,539254,489383
2/24/2021,Unknown County,NJ,82596,0,82589,0,81230,0,33509,0,46277,0,46277,0,45851,0,16476,0,,,
2/24/2021,Sussex County,NJ,18469,13.1,18462,14.9,18445,16.3,7850,31.1,8841,6.3,8841,7.1,8836,7.8,2912,11.5,140488,123854,113243
2/24/2021,Warren County,NJ,14003,13.3,14001,15.1,13999,16.5,7214,36.6,7014,6.7,7014,7.6,7012,8.3,2760,14,105267,92873,84914
2/24/2021,Bergen County,NJ,147417,15.8,147401,18.3,147227,20,61726,37.5,72965,7.8,72965,9,72901,9.9,25172,15.3,932202,807139,735893
2/24/2021,Middlesex County,NJ,93788,11.4,93782,13.2,93680,14.5,37621,29.4,45200,5.5,45200,6.4,45176,7,14736,11.5,825062,708391,646270
2/24/2021,Somerset County,NJ,47327,14.4,47320,16.6,47238,18.3,19636,36.9,24073,7.3,24073,8.4,24047,9.3,8622,16.2,328934,285695,258178
2/24/2021,Gloucester County,NJ,44072,15.1,44071,17.5,43996,19.3,16659,35,21834,7.5,21834,8.7,21813,9.5,6483,13.6,291636,251839,228537
2/24/2021,Camden County,NJ,70979,14,70972,16.4,70891,18.1,26983,33.1,35634,7,35634,8.3,35602,9.1,11068,13.6,506471,431523,392248
2/24/2021,Atlantic County,NJ,38344,14.5,38342,16.8,38292,18.4,15866,32.4,17706,6.7,17705,7.8,17697,8.5,5750,11.7,263670,227677,208133
2/24/2021,Cumberland County,NJ,16078,10.8,16078,12.8,16071,14.1,6226,26.6,7811,5.2,7811,6.2,7809,6.8,2482,10.6,149527,125954,114047
2/24/2021,Ocean County,NJ,75525,12.4,75521,14.9,75475,16.4,38826,28.1,32431,5.3,32431,6.4,32414,7,13463,9.7,607186,507517,460496
2/24/2021,Mercer County,NJ,36791,10,36789,11.6,36757,12.7,16209,28.2,15353,4.2,15353,4.9,15342,5.3,4734,8.2,367430,316439,289368
2/24/2021,Hunterdon County,NJ,16638,13.4,16638,15.1,16623,16.5,7198,29.9,7889,6.3,7889,7.1,7883,7.8,2501,10.4,124371,110363,100659
2/24/2021,Hudson County,NJ,61951,9.2,61940,10.8,61922,11.6,23876,29.2,28209,4.2,28209,4.9,28202,5.3,7710,9.4,672391,574459,535676
2/24/2021,Salem County,NJ,8450,13.5,8449,15.7,8440,17.2,4555,38.4,3393,5.4,3393,6.3,3391,6.9,1329,11.2,62385,53679,49051
2/24/2021,Union County,NJ,60061,10.8,60053,12.8,59968,14.1,23851,29.1,28607,5.1,28606,6.1,28584,6.7,9381,11.4,556341,470390,426483
2/24/2021,Burlington County,NJ,66972,15,66969,17.3,66877,18.9,26116,33.8,33497,7.5,33497,8.7,33468,9.5,11024,14.2,445349,387026,353190
2/24/2021,Cape May County,NJ,18365,20,18364,22.5,18349,24.1,9699,38.5,8788,9.5,8788,10.8,8784,11.5,4064,16.1,92039,81647,76089
2/24/2021,Essex County,NJ,101153,12.7,101139,15.1,101058,16.6,39355,35.4,45612,5.7,45612,6.8,45581,7.5,15500,14,798975,671913,609578
2/23/2021,Morris County,NJ,84159,17.1,84024,19.6,83929,21.6,35511,41.1,43641,8.9,43638,10.2,43595,11.2,15964,18.5,491845,428537,389368
2/23/2021,Hudson County,NJ,60072,8.9,60061,10.5,60043,11.2,23305,28.5,26674,4,26674,4.6,26667,5,6961,8.5,672391,574459,535676
2/23/2021,Hunterdon County,NJ,16383,13.2,16383,14.8,16368,16.3,7009,29.1,7736,6.2,7736,7,7730,7.7,2405,10,124371,110363,100659
2/23/2021,Middlesex County,NJ,92444,11.2,92438,13,92339,14.3,37037,29,43618,5.3,43618,6.2,43594,6.7,13887,10.9,825062,708391,646270
2/23/2021,Monmouth County,NJ,89031,14.4,89024,16.5,88956,18.2,38399,34.1,41403,6.7,41403,7.7,41384,8.5,14722,13.1,618795,539254,489383
2/23/2021,Warren County,NJ,13804,13.1,13802,14.9,13800,16.3,7059,35.8,6613,6.3,6613,7.1,6611,7.8,2454,12.4,105267,92873,84914
2/23/2021,Essex County,NJ,100562,12.6,100548,15,100470,16.5,39145,35.2,44815,5.6,44815,6.7,44788,7.3,15119,13.6,798975,671913,609578
2/23/2021,Somerset County,NJ,46728,14.2,46721,16.4,46644,18.1,19368,36.4,23453,7.1,23453,8.2,23427,9.1,8297,15.6,328934,285695,258178
2/23/2021,Atlantic County,NJ,37559,14.2,37557,16.5,37509,18,15473,31.6,17255,6.5,17254,7.6,17246,8.3,5531,11.3,263670,227677,208133
2/23/2021,Union County,NJ,59457,10.7,59449,12.6,59368,13.9,23539,28.7,27396,4.9,27395,5.8,27373,6.4,8841,10.8,556341,470390,426483
2/23/2021,Ocean County,NJ,74772,12.3,74768,14.7,74722,16.2,38376,27.7,31375,5.2,31375,6.2,31358,6.8,12759,9.2,607186,507517,460496
2/23/2021,Sussex County,NJ,18232,13,18225,14.7,18209,16.1,7691,30.5,8604,6.1,8604,6.9,8599,7.6,2784,11,140488,123854,113243
2/23/2021,Burlington County,NJ,65602,14.7,65599,16.9,65508,18.5,25426,32.9,32985,7.4,32985,8.5,32956,9.3,10807,14,445349,387026,353190
2/23/2021,Bergen County,NJ,144741,15.5,144725,17.9,144557,19.6,60117,36.5,69046,7.4,69046,8.6,68985,9.4,23399,14.2,932202,807139,735893
2/23/2021,Cumberland County,NJ,15968,10.7,15968,12.7,15961,14,6196,26.5,7726,5.2,7726,6.1,7724,6.8,2439,10.4,149527,125954,114047
2/23/2021,Gloucester County,NJ,43511,14.9,43510,17.3,43435,19,16391,34.5,21559,7.4,21559,8.6,21538,9.4,6342,13.3,291636,251839,228537
2/23/2021,Salem County,NJ,8390,13.4,8389,15.6,8381,17.1,4520,38.1,3269,5.2,3269,6.1,3267,6.7,1244,10.5,62385,53679,49051
2/23/2021,Cape May County,NJ,17883,19.4,17882,21.9,17867,23.5,9410,37.4,8629,9.4,8629,10.6,8625,11.3,3967,15.8,92039,81647,76089
2/23/2021,Passaic County,NJ,52818,10.5,52813,12.5,52772,13.8,22040,29.3,25146,5,25146,6,25131,6.6,8581,11.4,501826,422206,382808
2/23/2021,Mercer County,NJ,36242,9.9,36240,11.5,36209,12.5,15970,27.8,14840,4,14840,4.7,14830,5.1,4391,7.6,367430,316439,289368
2/23/2021,Unknown County,NJ,78246,0,78239,0,76930,0,31303,0,42188,0,42188,0,41780,0,14391,0,,,
2/23/2021,Camden County,NJ,69739,13.8,69732,16.2,69651,17.8,26435,32.4,35003,6.9,35003,8.1,34971,8.9,10734,13.2,506471,431523,392248
2/22/2021,Morris County,NJ,81910,16.7,81775,19.1,81682,21,34198,39.5,42312,8.6,42309,9.9,42267,10.9,15339,17.7,491845,428537,389368
2/22/2021,Monmouth County,NJ,88428,14.3,88421,16.4,88354,18.1,38175,33.9,39762,6.4,39762,7.4,39745,8.1,13892,12.3,618795,539254,489383
2/22/2021,Hunterdon County,NJ,15988,12.9,15988,14.5,15973,15.9,6789,28.2,7537,6.1,7537,6.8,7532,7.5,2310,9.6,124371,110363,100659
2/22/2021,Warren County,NJ,13706,13,13704,14.8,13702,16.1,7001,35.5,6256,5.9,6256,6.7,6254,7.4,2214,11.2,105267,92873,84914
2/22/2021,Sussex County,NJ,17931,12.8,17924,14.5,17908,15.8,7485,29.7,8305,5.9,8305,6.7,8300,7.3,2600,10.3,140488,123854,113243
2/22/2021,Ocean County,NJ,71550,11.8,71546,14.1,71502,15.5,36379,26.3,28406,4.7,28406,5.6,28391,6.2,11170,8.1,607186,507517,460496
2/22/2021,Hudson County,NJ,59499,8.8,59488,10.4,59471,11.1,23097,28.2,25660,3.8,25660,4.5,25653,4.8,6425,7.8,672391,574459,535676
2/22/2021,Essex County,NJ,100124,12.5,100110,14.9,100036,16.4,38995,35.1,42990,5.4,42990,6.4,42965,7,14228,12.8,798975,671913,609578
2/22/2021,Middlesex County,NJ,91396,11.1,91390,12.9,91296,14.1,36620,28.7,42114,5.1,42114,5.9,42090,6.5,13176,10.3,825062,708391,646270
2/22/2021,Somerset County,NJ,45879,13.9,45872,16.1,45795,17.7,19015,35.8,22614,6.9,22614,7.9,22590,8.7,7921,14.9,328934,285695,258178
2/22/2021,Union County,NJ,58887,10.6,58879,12.5,58800,13.8,23293,28.4,26541,4.8,26540,5.6,26520,6.2,8472,10.3,556341,470390,426483
2/22/2021,Cape May County,NJ,17301,18.8,17300,21.2,17287,22.7,9108,36.2,7985,8.7,7985,9.8,7981,10.5,3474,13.8,92039,81647,76089
2/22/2021,Bergen County,NJ,143439,15.4,143423,17.8,143260,19.5,59504,36.1,66905,7.2,66905,8.3,66846,9.1,22415,13.6,932202,807139,735893
2/22/2021,Salem County,NJ,8354,13.4,8353,15.6,8345,17,4507,38,3230,5.2,3230,6,3228,6.6,1225,10.3,62385,53679,49051
2/22/2021,Gloucester County,NJ,42552,14.6,42551,16.9,42495,18.6,15987,33.6,21083,7.2,21083,8.4,21062,9.2,6139,12.9,291636,251839,228537
2/22/2021,Unknown County,NJ,72970,0,72963,0,71754,0,28864,0,36508,0,36508,0,36123,0,11672,0,,,
2/22/2021,Atlantic County,NJ,36885,14,36883,16.2,36839,17.7,15225,31.1,16491,6.3,16490,7.2,16484,7.9,5110,10.4,263670,227677,208133
2/22/2021,Mercer County,NJ,35964,9.8,35962,11.4,35933,12.4,15864,27.6,14455,3.9,14455,4.6,14447,5,4212,7.3,367430,316439,289368
2/22/2021,Passaic County,NJ,52456,10.5,52451,12.4,52411,13.7,21866,29.1,23618,4.7,23618,5.6,23603,6.2,7811,10.4,501826,422206,382808
2/22/2021,Camden County,NJ,68669,13.6,68662,15.9,68585,17.5,26041,31.9,34289,6.8,34289,7.9,34260,8.7,10414,12.8,506471,431523,392248
2/22/2021,Burlington County,NJ,64643,14.5,64641,16.7,64553,18.3,25006,32.3,32204,7.2,32204,8.3,32175,9.1,10417,13.5,445349,387026,353190
2/22/2021,Cumberland County,NJ,15921,10.6,15921,12.6,15915,14,6178,26.4,7636,5.1,7636,6.1,7634,6.7,2383,10.2,149527,125954,114047
2/21/2021,Monmouth County,NJ,88097,14.2,88090,16.3,88024,18,38015,33.8,39166,6.3,39166,7.3,39149,8,13614,12.1,618795,539254,489383
2/21/2021,Morris County,NJ,80332,16.3,80197,18.7,80106,20.6,33157,38.3,41633,8.5,41630,9.7,41589,10.7,14994,17.3,491845,428537,389368
2/21/2021,Unknown County,NJ,70444,0,70437,0,69273,0,27634,0,35786,0,35786,0,35431,0,11338,0,,,
2/21/2021,Gloucester County,NJ,42098,14.4,42097,16.7,42043,18.4,15720,33,20509,7,20509,8.1,20488,9,5752,12.1,291636,251839,228537
2/21/2021,Cumberland County,NJ,15911,10.6,15911,12.6,15905,13.9,6171,26.4,7566,5.1,7566,6,7564,6.6,2329,10,149527,125954,114047
2/21/2021,Middlesex County,NJ,90576,11,90570,12.8,90480,14,36210,28.3,41071,5,41071,5.8,41049,6.4,12723,10,825062,708391,646270
2/21/2021,Ocean County,NJ,71251,11.7,71247,14,71204,15.5,36192,26.2,28009,4.6,28009,5.5,27994,6.1,10901,7.9,607186,507517,460496
2/21/2021,Hunterdon County,NJ,15893,12.8,15893,14.4,15879,15.8,6739,28,7133,5.7,7133,6.5,7128,7.1,2024,8.4,124371,110363,100659
2/21/2021,Essex County,NJ,99861,12.5,99847,14.9,99774,16.4,38923,35,42462,5.3,42462,6.3,42441,7,14056,12.7,798975,671913,609578
2/21/2021,Salem County,NJ,8340,13.4,8339,15.5,8331,17,4506,38,3206,5.1,3206,6,3204,6.5,1208,10.2,62385,53679,49051
2/21/2021,Warren County,NJ,13671,13,13669,14.7,13667,16.1,6980,35.4,6064,5.8,6064,6.5,6063,7.1,2093,10.6,105267,92873,84914
2/21/2021,Hudson County,NJ,59262,8.8,59251,10.3,59236,11.1,23064,28.2,25468,3.8,25468,4.4,25461,4.8,6369,7.8,672391,574459,535676
2/21/2021,Mercer County,NJ,35821,9.7,35819,11.3,35790,12.4,15786,27.5,14129,3.8,14129,4.5,14122,4.9,4076,7.1,367430,316439,289368
2/21/2021,Atlantic County,NJ,36734,13.9,36732,16.1,36688,17.6,15123,30.8,16065,6.1,16064,7.1,16058,7.7,4845,9.9,263670,227677,208133
2/21/2021,Passaic County,NJ,52058,10.4,52053,12.3,52015,13.6,21678,28.8,23187,4.6,23187,5.5,23173,6.1,7538,10,501826,422206,382808
2/21/2021,Camden County,NJ,68162,13.5,68155,15.8,68079,17.4,25832,31.7,33228,6.6,33228,7.7,33200,8.5,9784,12,506471,431523,392248
2/21/2021,Cape May County,NJ,17198,18.7,17197,21.1,17184,22.6,9028,35.9,7770,8.4,7770,9.5,7766,10.2,3320,13.2,92039,81647,76089
2/21/2021,Burlington County,NJ,64251,14.4,64249,16.6,64161,18.2,24920,32.2,31212,7,31212,8.1,31184,8.8,9830,12.7,445349,387026,353190
2/21/2021,Sussex County,NJ,17577,12.5,17570,14.2,17554,15.5,7224,28.6,8179,5.8,8179,6.6,8174,7.2,2548,10.1,140488,123854,113243
2/21/2021,Union County,NJ,58054,10.4,58046,12.3,57969,13.6,22889,27.9,25791,4.6,25790,5.5,25771,6,8085,9.9,556341,470390,426483
2/21/2021,Somerset County,NJ,45383,13.8,45376,15.9,45301,17.5,18771,35.3,21999,6.7,21999,7.7,21975,8.5,7591,14.3,328934,285695,258178
2/21/2021,Bergen County,NJ,142349,15.3,142333,17.6,142174,19.3,58998,35.8,65766,7.1,65766,8.1,65710,8.9,21801,13.2,932202,807139,735893
2/20/2021,Hudson County,NJ,58919,8.8,58908,10.3,58893,11,22982,28.1,23830,3.5,23830,4.1,23824,4.4,5734,7,672391,574459,535676
2/20/2021,Atlantic County,NJ,35947,13.6,35945,15.8,35905,17.3,14827,30.2,15156,5.7,15155,6.7,15150,7.3,4436,9,263670,227677,208133
2/20/2021,Mercer County,NJ,34967,9.5,34965,11,34937,12.1,15279,26.6,13427,3.7,13427,4.2,13420,4.6,3712,6.5,367430,316439,289368
2/20/2021,Ocean County,NJ,70821,11.7,70817,14,70775,15.4,35981,26,27092,4.5,27092,5.3,27078,5.9,10346,7.5,607186,507517,460496
2/20/2021,Camden County,NJ,67623,13.4,67616,15.7,67541,17.2,25663,31.5,32047,6.3,32047,7.4,32023,8.2,9107,11.2,506471,431523,392248
2/20/2021,Passaic County,NJ,51498,10.3,51493,12.2,51455,13.4,21422,28.5,22475,4.5,22475,5.3,22462,5.9,7211,9.6,501826,422206,382808
2/20/2021,Essex County,NJ,97740,12.2,97726,14.5,97654,16,37904,34.1,39366,4.9,39366,5.9,39348,6.5,12682,11.4,798975,671913,609578
2/20/2021,Burlington County,NJ,63847,14.3,63845,16.5,63759,18.1,24800,32.1,29533,6.6,29533,7.6,29505,8.4,8643,11.2,445349,387026,353190
2/20/2021,Sussex County,NJ,17379,12.4,17372,14,17356,15.3,7123,28.2,7656,5.4,7656,6.2,7652,6.8,2299,9.1,140488,123854,113243
2/20/2021,Monmouth County,NJ,86795,14,86788,16.1,86726,17.7,37334,33.2,37820,6.1,37820,7,37806,7.7,13009,11.6,618795,539254,489383
2/20/2021,Cape May County,NJ,16831,18.3,16830,20.6,16817,22.1,8852,35.2,7394,8,7394,9.1,7390,9.7,3107,12.3,92039,81647,76089
2/20/2021,Bergen County,NJ,140845,15.1,140830,17.4,140673,19.1,58386,35.5,63177,6.8,63177,7.8,63127,8.6,20430,12.4,932202,807139,735893
2/20/2021,Salem County,NJ,8266,13.2,8265,15.4,8258,16.8,4477,37.7,2721,4.4,2721,5.1,2719,5.5,931,7.8,62385,53679,49051
2/20/2021,Gloucester County,NJ,41566,14.3,41565,16.5,41512,18.2,15520,32.6,19569,6.7,19569,7.8,19550,8.6,5324,11.2,291636,251839,228537
2/20/2021,Middlesex County,NJ,89250,10.8,89244,12.6,89158,13.8,35601,27.9,39017,4.7,39017,5.5,38997,6,11660,9.1,825062,708391,646270
2/20/2021,Somerset County,NJ,44515,13.5,44508,15.6,44435,17.2,18369,34.5,20641,6.3,20641,7.2,20619,8,6871,12.9,328934,285695,258178
2/20/2021,Hunterdon County,NJ,15748,12.7,15748,14.3,15734,15.6,6678,27.7,6882,5.5,6882,6.2,6877,6.8,1867,7.8,124371,110363,100659
2/20/2021,Morris County,NJ,79010,16.1,78875,18.4,78786,20.2,32558,37.6,39606,8.1,39603,9.2,39565,10.2,14032,16.2,491845,428537,389368
2/20/2021,Warren County,NJ,13568,12.9,13566,14.6,13564,16,6921,35.1,5932,5.6,5932,6.4,5931,7,2021,10.3,105267,92873,84914
2/20/2021,Unknown County,NJ,69641,0,69635,0,68511,0,27319,0,34423,0,34423,0,34110,0,10684,0,,,
2/20/2021,Union County,NJ,57525,10.3,57517,12.2,57445,13.5,22672,27.7,24973,4.5,24972,5.3,24956,5.9,7761,9.5,556341,470390,426483
2/20/2021,Cumberland County,NJ,15798,10.6,15798,12.5,15792,13.8,6109,26.1,7311,4.9,7311,5.8,7309,6.4,2191,9.4,149527,125954,114047
2/19/2021,Mercer County,NJ,34311,9.3,34309,10.8,34282,11.8,14949,26,12647,3.4,12647,4,12640,4.4,3374,5.9,367430,316439,289368
2/19/2021,Cape May County,NJ,16682,18.1,16681,20.4,16668,21.9,8749,34.8,6955,7.6,6955,8.5,6952,9.1,2870,11.4,92039,81647,76089
2/19/2021,Gloucester County,NJ,40898,14,40897,16.2,40845,17.9,15289,32.1,18693,6.4,18693,7.4,18675,8.2,4876,10.2,291636,251839,228537
2/19/2021,Bergen County,NJ,137853,14.8,137838,17.1,137689,18.7,56876,34.5,59917,6.4,59917,7.4,59869,8.1,18732,11.4,932202,807139,735893
2/19/2021,Passaic County,NJ,50682,10.1,50677,12,50639,13.2,21080,28,21528,4.3,21528,5.1,21517,5.6,6818,9.1,501826,422206,382808
2/19/2021,Monmouth County,NJ,85868,13.9,85861,15.9,85800,17.5,36972,32.9,36120,5.8,36120,6.7,36107,7.4,12181,10.8,618795,539254,489383
2/19/2021,Cumberland County,NJ,15678,10.5,15678,12.4,15673,13.7,6056,25.9,7113,4.8,7113,5.6,7111,6.2,2115,9,149527,125954,114047
2/19/2021,Morris County,NJ,77601,15.8,77466,18.1,77381,19.9,32024,37,37047,7.5,37044,8.6,37009,9.5,12796,14.8,491845,428537,389368
2/19/2021,Union County,NJ,56552,10.2,56545,12,56474,13.2,22261,27.2,23792,4.3,23791,5.1,23779,5.6,7215,8.8,556341,470390,426483
2/19/2021,Unknown County,NJ,68635,0,68630,0,67529,0,26889,0,32637,0,32637,0,32345,0,9810,0,,,
2/19/2021,Sussex County,NJ,17103,12.2,17096,13.8,17080,15.1,6988,27.7,7294,5.2,7294,5.9,7290,6.4,2110,8.4,140488,123854,113243
2/19/2021,Hudson County,NJ,58227,8.7,58216,10.1,58201,10.9,22730,27.8,22563,3.4,22563,3.9,22557,4.2,5154,6.3,672391,574459,535676
2/19/2021,Salem County,NJ,8204,13.2,8203,15.3,8196,16.7,4448,37.5,2632,4.2,2632,4.9,2630,5.4,892,7.5,62385,53679,49051
2/19/2021,Ocean County,NJ,69342,11.4,69338,13.7,69297,15,35052,25.3,24984,4.1,24984,4.9,24970,5.4,9131,6.6,607186,507517,460496
2/19/2021,Somerset County,NJ,43857,13.3,43850,15.3,43779,17,18078,34,19277,5.9,19277,6.7,19255,7.5,6129,11.5,328934,285695,258178
2/19/2021,Warren County,NJ,13208,12.5,13206,14.2,13204,15.5,6636,33.7,5671,5.4,5671,6.1,5670,6.7,1860,9.4,105267,92873,84914
2/19/2021,Middlesex County,NJ,88113,10.7,88107,12.4,88022,13.6,35159,27.5,37039,4.5,37039,5.2,37020,5.7,10732,8.4,825062,708391,646270
2/19/2021,Hunterdon County,NJ,15484,12.4,15484,14,15470,15.4,6526,27.1,6629,5.3,6629,6,6624,6.6,1738,7.2,124371,110363,100659
2/19/2021,Essex County,NJ,97155,12.2,97141,14.5,97072,15.9,37692,33.9,38144,4.8,38144,5.7,38129,6.3,12222,11,798975,671913,609578
2/19/2021,Burlington County,NJ,62417,14,62415,16.1,62334,17.6,24165,31.2,27759,6.2,27759,7.2,27735,7.9,7700,10,445349,387026,353190
2/19/2021,Atlantic County,NJ,35697,13.5,35695,15.7,35655,17.1,14704,30,14359,5.4,14359,6.3,14355,6.9,4013,8.2,263670,227677,208133
2/19/2021,Camden County,NJ,66300,13.1,66293,15.4,66221,16.9,25153,30.9,30481,6,30481,7.1,30457,7.8,8285,10.2,506471,431523,392248
2/18/2021,Camden County,NJ,65236,12.9,65229,15.1,65158,16.6,24631,30.2,29071,5.7,29071,6.7,29048,7.4,7593,9.3,506471,431523,392248
2/18/2021,Salem County,NJ,7762,12.4,7761,14.5,7754,15.8,4066,34.3,2549,4.1,2549,4.7,2547,5.2,839,7.1,62385,53679,49051
2/18/2021,Middlesex County,NJ,86213,10.4,86207,12.2,86127,13.3,34296,26.8,34928,4.2,34928,4.9,34909,5.4,9761,7.6,825062,708391,646270
2/18/2021,Gloucester County,NJ,40124,13.8,40123,15.9,40072,17.5,14949,31.4,18016,6.2,18016,7.2,17998,7.9,4575,9.6,291636,251839,228537
2/18/2021,Hudson County,NJ,57318,8.5,57307,10,57292,10.7,22334,27.3,21220,3.2,21220,3.7,21215,4,4683,5.7,672391,574459,535676
2/18/2021,Mercer County,NJ,33827,9.2,33825,10.7,33799,11.7,14756,25.7,12219,3.3,12219,3.9,12212,4.2,3193,5.6,367430,316439,289368
2/18/2021,Cape May County,NJ,16329,17.7,16328,20,16316,21.4,8570,34.1,6355,6.9,6355,7.8,6352,8.3,2542,10.1,92039,81647,76089
2/18/2021,Bergen County,NJ,135653,14.6,135639,16.8,135494,18.4,55878,33.9,57370,6.2,57370,7.1,57325,7.8,17590,10.7,932202,807139,735893
2/18/2021,Essex County,NJ,95495,12,95481,14.2,95413,15.7,36970,33.3,36007,4.5,36007,5.4,35992,5.9,11094,10,798975,671913,609578
2/18/2021,Passaic County,NJ,49786,9.9,49781,11.8,49743,13,20638,27.5,20198,4,20198,4.8,20188,5.3,6134,8.2,501826,422206,382808
2/18/2021,Hunterdon County,NJ,15226,12.2,15226,13.8,15215,15.1,6422,26.7,6366,5.1,6366,5.8,6361,6.3,1625,6.7,124371,110363,100659
2/18/2021,Burlington County,NJ,61759,13.9,61757,16,61676,17.5,23934,30.9,26993,6.1,26993,7,26969,7.6,7423,9.6,445349,387026,353190
2/18/2021,Warren County,NJ,13120,12.5,13118,14.1,13116,15.4,6591,33.4,5532,5.3,5532,6,5531,6.5,1802,9.1,105267,92873,84914
2/18/2021,Ocean County,NJ,68338,11.3,68334,13.5,68293,14.8,34505,24.9,24298,4,24298,4.8,24285,5.3,8738,6.3,607186,507517,460496
2/18/2021,Union County,NJ,55498,10,55492,11.8,55423,13,21739,26.5,22968,4.1,22967,4.9,22956,5.4,6859,8.4,556341,470390,426483
2/18/2021,Atlantic County,NJ,34856,13.2,34854,15.3,34816,16.7,14356,29.3,13313,5,13313,5.8,13310,6.4,3536,7.2,263670,227677,208133
2/18/2021,Unknown County,NJ,67623,0,67618,0,66560,0,26458,0,31087,0,31087,0,30805,0,9079,0,,,
2/18/2021,Morris County,NJ,76745,15.6,76610,17.9,76526,19.7,31649,36.6,35600,7.2,35597,8.3,35564,9.1,12109,14,491845,428537,389368
2/18/2021,Somerset County,NJ,42831,13,42825,15,42757,16.6,17590,33.1,18649,5.7,18649,6.5,18627,7.2,5851,11,328934,285695,258178
2/18/2021,Cumberland County,NJ,15001,10,15001,11.9,14996,13.1,5753,24.6,6673,4.5,6673,5.3,6671,5.8,1952,8.3,149527,125954,114047
2/18/2021,Monmouth County,NJ,83786,13.5,83779,15.5,83718,17.1,35922,31.9,34414,5.6,34414,6.4,34403,7,11279,10,618795,539254,489383
2/18/2021,Sussex County,NJ,16907,12,16900,13.6,16884,14.9,6892,27.3,7003,5,7003,5.7,7000,6.2,1964,7.8,140488,123854,113243
2/17/2021,Union County,NJ,53707,9.7,53701,11.4,53637,12.6,20854,25.4,21303,3.8,21302,4.5,21295,5,6051,7.4,556341,470390,426483
2/17/2021,Hunterdon County,NJ,14831,11.9,14831,13.4,14820,14.7,6225,25.8,6145,4.9,6145,5.6,6140,6.1,1485,6.2,124371,110363,100659
2/17/2021,Hudson County,NJ,56212,8.4,56201,9.8,56186,10.5,21931,26.8,20177,3,20177,3.5,20175,3.8,4310,5.3,672391,574459,535676
2/17/2021,Somerset County,NJ,41220,12.5,41214,14.4,41149,15.9,16778,31.5,17761,5.4,17761,6.2,17745,6.9,5421,10.2,328934,285695,258178
2/17/2021,Sussex County,NJ,16287,11.6,16280,13.1,16264,14.4,6568,26,6608,4.7,6608,5.3,6605,5.8,1788,7.1,140488,123854,113243
2/17/2021,Ocean County,NJ,66680,11,66676,13.1,66636,14.5,33462,24.2,22690,3.7,22690,4.5,22677,4.9,7828,5.7,607186,507517,460496
2/17/2021,Morris County,NJ,74617,15.2,74482,17.4,74399,19.1,30633,35.4,33088,6.7,33085,7.7,33060,8.5,10836,12.5,491845,428537,389368
2/17/2021,Warren County,NJ,12453,11.8,12451,13.4,12449,14.7,6108,31,5287,5,5287,5.7,5286,6.2,1642,8.3,105267,92873,84914
2/17/2021,Middlesex County,NJ,83357,10.1,83351,11.8,83272,12.9,32906,25.8,32934,4,32934,4.6,32918,5.1,8847,6.9,825062,708391,646270
2/17/2021,Monmouth County,NJ,81662,13.2,81655,15.1,81596,16.7,34898,31,32416,5.2,32416,6,32406,6.6,10346,9.2,618795,539254,489383
2/17/2021,Salem County,NJ,7600,12.2,7599,14.2,7592,15.5,3976,33.5,2396,3.8,2396,4.5,2394,4.9,740,6.2,62385,53679,49051
